,id,hash,series_id,tournament_id,event_id,version,minor_version,dataset_id,dataset_version,platform_id,ladder_id,rated,winning_team_id,builtin_map_id,map_size_id,map_name,event_map_id,rms_zr,rms_custom,rms_seed,guard_state,fixed_positions,direct_placement,effect_quantity,played,added,platform_match_id,duration,completed,restored,postgame,type_id,difficulty_id,population_limit,map_reveal_choice_id,cheats,speed_id,lock_teams,mirror,diplomacy_type,team_size,starting_resources_id,starting_age_id,victory_condition_id,team_together,all_technologies,lock_speed,multiqueue,lobby_name,treaty_length,build,map_tiles,has_playback,game_version,save_version,version_id,hc,starting_palisades,starting_town_centers,starting_walls,state_reader_interval,state_reader_runtime,state_reader_version,platform_metadata,water_percent,lobby_private,lobby_opened,server,log_version
10,1992344,4fd06a929bb2a0737b20d67cc2230b1a6d104da3,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,18.0,120,Highland,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:29.060090,,0 days 00:47:28.860000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e62eae0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.100763888888889,,,,4.0
11,1992342,d2250846f2624f79b623e481a1ece8e4e7c95554,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:26.692555,,0 days 00:02:01.005000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e62ebb0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
12,1992341,3efe1272e3a389d021040be4c2d931110413bd60,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:23.919615,,0 days 00:39:41.175000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e62ec80>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
13,1992340,ad20684504bf6a5e0866863fd005cb7be62f1096,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:21.451155,,0 days 00:01:51.600000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e62ed50>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
14,1992339,5cff588c571c4df92a1ac4164abab4d4ba171f08,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:18.693559,,0 days 00:40:14.160000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e62ee20>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
15,1992338,f1a95458e7a4a716c6d3bb48acf1ec16e487be1a,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:15.607097,,0 days 00:36:39.735000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e62eef0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0101388888888889,,,,4.0
16,1992337,79e129dc63e1607f280af0748b4a98b40a546b60,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:13.077732,,0 days 00:38:07.755000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664050>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.487606095679012,,,,4.0
17,1992336,5097a51537f4a851ad488da00b66d2c6d5eac55f,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,16.0,144,Fortress,,False,False,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:10.495807,,0 days 00:29:09.600000000,True,False,False,1,3,200,0,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e664120>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.176890432098765,,,,4.0
18,1992335,b0f16723d1dc6901becb0af248031f05df136861,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:08.176861,,0 days 00:02:55.725000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e6641f0>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0104166666666667,,,,4.0
19,1992333,bf3850d5c23d2d097ca06816c16a07358689b376,199818863,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2020-05-03 10:57:34.631000,2020-05-09 17:19:06.222147,,0 days 00:26:20.580000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e6642c0>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0104861111111111,,,,4.0
20,1992332,c7dbc4706b06957d2d99bd2479c65c0cd751e99e,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:19:03.531900,,0 days 01:08:45.510000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664390>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.486448688271605,,,,4.0
21,1992331,17f60b0da2ffc0e9005ed15acd2381f91d38add6,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:19:00.343843,,0 days 00:47:50.190000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664460>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.486689814814815,,,,4.0
22,1992330,0aa55150dfd7e64d758d4d3f8f31206f9d556831,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:18:57.544185,,0 days 00:25:16.320000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664530>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0106944444444444,,,,4.0
23,1992329,44698aec4983a633eb21d31173483134fd8448a6,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:18:54.664304,,0 days 00:53:00.375000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e664600>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
24,1992327,b0d70dbb8cef9b3178e844fe1de723dcf62ae878,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:18:51.692299,,0 days 00:02:06.675000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e6646d0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
25,1992326,321b1f63ede73574b57a2bb68b67671b7da86b1f,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:18:48.842294,,0 days 00:40:47.865000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e6647a0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
26,1992324,5402d9206a735c15badad7baf4a3a5c6e059f245,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:18:46.282223,,0 days 00:47:48.255000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664870>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
27,1992323,2e8f9944ba0839795930bd351d99a32b67abcacd,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:18:44.218359,,0 days 00:35:21.390000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664940>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
28,1992322,e2595cd77316ffdc32c69e9a7bea818ebecfcb66,199818862,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:57:26.921000,2020-05-09 17:18:42.679529,,0 days 00:03:30.510000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664a10>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
29,1838386,91dd53bddcc2ea0dbabd355e8b5b6138f4d76a52,199818860,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,16.0,144,Fortress,,False,False,,False,False,False,False,2009-04-11 22:30:14.000000,2020-04-17 23:19:38.644622,,0 days 00:33:25.155000000,True,False,False,1,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664ae0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.10546875,,,,4.0
30,1838385,496169499d95a9708514ab699840f8903725fdba,199818860,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2009-04-12 00:35:56.000000,2020-04-17 23:19:34.031202,,0 days 00:31:57.810000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664bb0>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0107638888888889,,,,4.0
31,1838384,8c96c159ba46ffb723b8f612cfdab76bd2cfd152,199818860,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-11 21:32:46.000000,2020-04-17 23:19:25.709314,,0 days 00:26:55.905000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664c80>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0106944444444444,,,,4.0
32,1838383,7beee3316b4aa3539977a5dd8558c533b2c21835,199818860,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-11 21:54:34.000000,2020-04-17 23:19:23.066326,,0 days 00:25:40.935000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664d50>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.010625,,,,4.0
33,1992320,a060bb0f47f01c0680bfeea099d6ff045ddaac2a,199818859,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:56:40.193000,2020-05-09 17:18:36.791176,,0 days 00:44:10.050000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664e20>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.491608796296296,,,,4.0
34,1992318,08dbf029d00a266ffb68e6b94142dd8a691e271f,199818859,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:56:40.193000,2020-05-09 17:18:33.980998,,0 days 00:35:23.325000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e664ef0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.486400462962963,,,,4.0
35,1992317,acc3b85747b0e186f2aea0b4fbe4e665d6618230,199818859,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2020-05-03 10:56:40.193000,2020-05-09 17:18:31.447385,,0 days 00:31:31.440000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667050>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0103472222222222,,,,4.0
36,1992316,f5682a2ffbc66f20023284e4977ae9efc0cdb69d,199818859,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:56:40.193000,2020-05-09 17:18:28.611531,,0 days 00:45:25.245000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e667120>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
37,1992315,acf3d3f7aba6e19ebca7efdac6bcdf012af584b9,199818859,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:56:40.193000,2020-05-09 17:18:25.579250,,0 days 00:39:53.100000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e6671f0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
38,1992314,13841373428cf8ca1d526e07cdcad25873d7c8c0,199818859,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:56:40.193000,2020-05-09 17:18:22.925267,,0 days 00:29:58.020000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e6672c0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0103472222222222,,,,4.0
39,1992311,3cb50ee31327876c8b9375e923b61dd965a40787,199818859,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:56:40.193000,2020-05-09 17:18:19.716340,,0 days 00:44:40.695000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667390>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
40,1992310,496830a8fce9b847ae715b00292d19b3c99bb6e2,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:18:16.776593,,0 days 01:06:39.960000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667460>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.490403163580247,,,,4.0
41,1992309,e07e6eab145ea92aac8cbf59ba33dfac762c8c19,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:18:14.062202,,0 days 00:37:25.185000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667530>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.484905478395062,,,,4.0
42,1992308,1c768850da755c8ca7a24a00ae811e64db1c3ff6,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,16.0,144,Fortress,,False,False,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:18:11.121081,,0 days 01:03:15.705000000,True,False,False,1,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667600>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.117091049382716,,,,4.0
43,1992307,3bc94d921f203ab7ad031ca75a2f5d9cdb4c7ece,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:18:08.672670,,0 days 00:01:53.580000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e6676d0>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0102083333333333,,,,4.0
44,1992306,b92117df61c1658ed90281ec5714de4c8fd22f37,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:18:06.896698,,0 days 00:27:30.240000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e6677a0>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0104166666666667,,,,4.0
45,1992304,398d10e88e2ddb6cab87c2a167afb24b2132319c,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:18:03.145418,,0 days 00:36:42.390000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e667870>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
46,1992302,ca215369238f4920374598dcce5d4c5691195119,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:17:59.835305,,0 days 00:03:02.430000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667940>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
47,1992301,d4939b18d1d20a96503e70502f0efe08b6033b56,199818858,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:56:28.409000,2020-05-09 17:17:58.078004,,0 days 00:35:40.380000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667a10>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0103472222222222,,,,4.0
48,1838404,f4c389d6321be30bfb8ffd90051466a4aecc09f5,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,,120,UltraRandom_v4,,False,True,,False,False,False,False,2009-04-05 00:31:28.000000,2020-04-17 23:20:41.609652,,0 days 00:33:52.110000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667ae0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.577986111111111,,,,4.0
49,1838402,03f9690d8997e94564c3cc95a6e6502bf35ca309,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2009-04-05 03:11:20.000000,2020-04-17 23:20:37.081773,,0 days 01:00:22.905000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667bb0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.488184799382716,,,,4.0
50,1838403,e5fbb95eba4db6905da25305e3a8c736eb25c892,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2009-04-05 02:28:46.000000,2020-04-17 23:20:39.670310,,0 days 00:02:20.310000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667c80>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.488233024691358,,,,4.0
51,1838401,f8da32746ae4853f9e6b13c31f60e8dd216327b1,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,16.0,144,Fortress,,False,False,,False,False,False,False,2009-04-05 00:59:58.000000,2020-04-17 23:20:29.025174,,0 days 00:39:39.555000000,True,False,False,1,3,200,0,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e667d50>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.106143904320988,,,,4.0
52,1838400,df134fb8045928689525b9224082d1d4d3845656,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2009-04-05 03:47:18.000000,2020-04-17 23:20:25.261990,,0 days 00:50:22.560000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e667e20>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0104166666666667,,,,4.0
53,1838399,4699e48376a222263901175f6e87ee534092ebf2,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2009-04-05 02:22:22.000000,2020-04-17 23:20:21.108065,,0 days 00:59:48.300000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e667ef0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
54,1838398,47a1aef38a83c53e56573891d40d057202de5fb6,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2009-04-05 01:39:44.000000,2020-04-17 23:20:13.744124,,0 days 00:44:40.065000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c050>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
55,1838397,4f9b99399710ff413edc250b64e5e2117f4e9fff,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-05 00:05:06.000000,2020-04-17 23:20:10.999563,,0 days 00:27:12.915000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c120>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
56,1838396,ea22acfc97427feeeb0a9ec87dbd429c7dc1d4b4,199818857,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,igz,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-04 23:45:40.000000,2020-04-17 23:20:09.180112,,0 days 00:03:44.325000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c1f0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0103472222222222,,,,4.0
57,1992296,c0c82776550310095908e54f3dd123a31183f24d,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:32.016949,,0 days 00:02:34.575000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c2c0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.48876350308642,,,,4.0
58,1992295,4fbaba474f8d6ebeecf3ca12fddde7867461e557,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:29.530388,,0 days 00:47:11.265000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c390>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.487364969135802,,,,4.0
59,1992293,268396e2eb3446e54c27ac7f86586d8ca1f9fbfb,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,16.0,144,Fortress,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:26.542097,,0 days 00:52:56.730000000,True,False,False,1,3,200,0,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c460>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.104938271604938,,,,4.0
60,1992292,6e5f8925588e721cbeb2b42e2388e9de8fe88856,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:23.485929,,0 days 00:32:04.605000000,True,False,False,0,3,200,0,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c530>,,VER 9.4,11.76,8,,False,2.0,False,,,,,0.0104861111111111,,,,4.0
61,1992291,609cc6f2ac3b9a80db756c5e7c375c189eb0554d,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,11.0,120,Baltic,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:20.384234,,0 days 00:43:54.345000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c600>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.330625,,,,4.0
62,1992290,9c71ecda9c74f617943d455c21fc4622099f5d2f,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:16.452765,,0 days 00:25:00.075000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c6d0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
63,1992288,fd6602b26f1c37a2d9557332409f0ae79912bbdc,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:13.592047,,0 days 00:21:31.455000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c7a0>,,VER 9.4,11.76,8,,False,1.0,True,,,,,0.0,,,,4.0
